season,gameDate,gameID,period,eventOrder,teamName,playerId,playerName,gameTime,eventText,eventType,eventSubType,homeScore,homeTeam,awayScore,awayTeam,x,y,eventMinute,eventSecond,Possesion,HomeEmpty,AwayEmpty,HomeFieldPlayers,AwayFieldPlayers
2017,3/15/2018,0723d7c1-395b-11ef-a206-81dc40648355,2,187,FRISCH AUF! Göppingen,4f5eab17-3953-11ef-b014-a9530db97767,Daniel Fontaine,53:40:00,Assist,assist,NA,24,FRISCH AUF! Göppingen,23,MT Melsungen,NA,NA,53,40,47,0,0,6,6
2017,3/15/2018,0723d7c1-395b-11ef-a206-81dc40648355,2,188,MT Melsungen,45ce1dee-3953-11ef-98d8-855e48b08f9c,Julius Kühn,53:49:00,Tor aus dem Rückraum,goal,nineMetre,24,FRISCH AUF! Göppingen,24,MT Melsungen,NA,NA,53,49,43,0,0,6,6
2017,3/15/2018,0723d7c1-395b-11ef-a206-81dc40648355,2,189,FRISCH AUF! Göppingen,4f428a7e-3953-11ef-8b61-a9530db97767,Jens Schöngarth,54:30:00,Tor aus dem Rückraum,goal,nineMetre,25,FRISCH AUF! Göppingen,24,MT Melsungen,NA,NA,54,30,48,0,0,6,6
2017,3/15/2018,0723d7c1-395b-11ef-a206-81dc40648355,2,190,MT Melsungen,50e0f0ea-3953-11ef-a6e8-a9530db97767,Michael Müller,54:45:00,Tor aus der Nahwurfzone,goal,sixMetre,25,FRISCH AUF! Göppingen,25,MT Melsungen,NA,NA,54,45,44,0,0,6,6
2017,3/15/2018,0723d7c1-395b-11ef-a206-81dc40648355,2,191,MT Melsungen,NA,NA,55:15:00,Auszeit eines Teams,timeOut,team,25,FRISCH AUF! Göppingen,25,MT Melsungen,NA,NA,55,15,44,0,0,6,6
2017,3/15/2018,0723d7c1-395b-11ef-a206-81dc40648355,2,192,MT Melsungen,5102d029-3953-11ef-8aff-a9530db97767,Jeffrey Boomhouwer,55:18:00,Zwei-Minuten Strafe,suspension,twoMinutes,25,FRISCH AUF! Göppingen,25,MT Melsungen,NA,NA,55,18,44,0,0,6,5
2017,3/15/2018,0723d7c1-395b-11ef-a206-81dc40648355,2,193,FRISCH AUF! Göppingen,4f53d460-3953-11ef-8697-a9530db97767,Marcel Schiller,55:47:00,7-Meter Strafwurf verfehlt,goal,sevenMetrePenalty,25,FRISCH AUF! Göppingen,25,MT Melsungen,NA,NA,55,47,49,0,0,6,5
2017,3/15/2018,0723d7c1-395b-11ef-a206-81dc40648355,2,194,FRISCH AUF! Göppingen,4f58a816-3953-11ef-8711-a9530db97767,Daniel Rebmann,55:48:00,Torwartwechsel,goalKeeperChange,NA,25,FRISCH AUF! Göppingen,25,MT Melsungen,NA,NA,55,48,49,0,0,6,5
2017,3/15/2018,0723d7c1-395b-11ef-a206-81dc40648355,2,195,FRISCH AUF! Göppingen,4f6c554f-3953-11ef-a5c8-a9530db97767,Marco Rentschler,56:17:00,Tor von außen,goal,wing,26,FRISCH AUF! Göppingen,25,MT Melsungen,NA,NA,56,17,50,0,0,6,5
2017,3/15/2018,0723d7c1-395b-11ef-a206-81dc40648355,2,196,FRISCH AUF! Göppingen,4f5eab17-3953-11ef-b014-a9530db97767,Daniel Fontaine,56:17:00,Assist,assist,NA,26,FRISCH AUF! Göppingen,25,MT Melsungen,NA,NA,56,17,50,0,0,6,5
2017,3/15/2018,0723d7c1-395b-11ef-a206-81dc40648355,2,197,MT Melsungen,NA,NA,56:24:00,Torwartwechsel,goalKeeperChange,NA,26,FRISCH AUF! Göppingen,25,MT Melsungen,NA,NA,56,24,44,0,1,6,6
2017,3/15/2018,0723d7c1-395b-11ef-a206-81dc40648355,2,198,MT Melsungen,733bc91a-3954-11ef-9c27-bdf3bafad9bd,Nebojsa Simic,56:44:00,Torwartwechsel,goalKeeperChange,NA,26,FRISCH AUF! Göppingen,25,MT Melsungen,NA,NA,56,44,44,0,0,6,5
2017,3/15/2018,0723d7c1-395b-11ef-a206-81dc40648355,2,199,MT Melsungen,NA,NA,56:45:00,Auszeit eines Teams,timeOut,team,26,FRISCH AUF! Göppingen,25,MT Melsungen,NA,NA,56,45,44,0,0,6,5
2017,3/15/2018,0723d7c1-395b-11ef-a206-81dc40648355,2,200,MT Melsungen,50dc7bce-3953-11ef-8815-a9530db97767,Felix Danner,56:46:00,Tor aus der Nahwurfzone,goal,sixMetre,26,FRISCH AUF! Göppingen,26,MT Melsungen,NA,NA,56,46,45,0,0,6,5
2017,3/15/2018,0723d7c1-395b-11ef-a206-81dc40648355,2,201,MT Melsungen,45ce1dee-3953-11ef-98d8-855e48b08f9c,Julius Kühn,56:46:00,Assist,assist,NA,26,FRISCH AUF! Göppingen,26,MT Melsungen,NA,NA,56,46,45,0,0,6,5
2017,3/15/2018,0723d7c1-395b-11ef-a206-81dc40648355,2,202,FRISCH AUF! Göppingen,4f4b914c-3953-11ef-849b-a9530db97767,Zarko Sesum,56:46:00,Zwei-Minuten Strafe,suspension,twoMinutes,26,FRISCH AUF! Göppingen,26,MT Melsungen,NA,NA,56,46,50,0,0,5,5
2017,3/15/2018,0723d7c1-395b-11ef-a206-81dc40648355,2,203,FRISCH AUF! Göppingen,44d342c3-3953-11ef-baad-855e48b08f9c,Jacob Bagersted,57:10:00,Tor aus der Nahwurfzone,goal,sixMetre,27,FRISCH AUF! Göppingen,26,MT Melsungen,NA,NA,57,10,51,0,0,5,5
2017,3/15/2018,0723d7c1-395b-11ef-a206-81dc40648355,2,204,FRISCH AUF! Göppingen,4f3e7ba2-3953-11ef-80e6-a9530db97767,Tim Kneule,57:10:00,Assist,assist,NA,27,FRISCH AUF! Göppingen,26,MT Melsungen,NA,NA,57,10,51,0,0,5,5
2017,3/15/2018,0723d7c1-395b-11ef-a206-81dc40648355,2,205,MT Melsungen,8afeee56-3953-11ef-a01c-873b07b84f30,Tobias Reichmann,57:35:00,Tor von außen,goal,wing,27,FRISCH AUF! Göppingen,27,MT Melsungen,NA,NA,57,35,46,0,0,5,6
2017,3/15/2018,0723d7c1-395b-11ef-a206-81dc40648355,2,206,MT Melsungen,50e0f0ea-3953-11ef-a6e8-a9530db97767,Michael Müller,57:35:00,Assist,assist,NA,27,FRISCH AUF! Göppingen,27,MT Melsungen,NA,NA,57,35,46,0,0,5,6
2017,3/15/2018,0723d7c1-395b-11ef-a206-81dc40648355,2,207,MT Melsungen,NA,NA,57:40:00,Auszeit eines Teams,timeOut,team,27,FRISCH AUF! Göppingen,27,MT Melsungen,NA,NA,57,40,46,0,0,5,6
2017,3/15/2018,0723d7c1-395b-11ef-a206-81dc40648355,2,208,FRISCH AUF! Göppingen,NA,NA,57:40:00,Torwartwechsel,goalKeeperChange,NA,27,FRISCH AUF! Göppingen,27,MT Melsungen,NA,NA,57,40,51,1,0,6,6
2017,3/15/2018,0723d7c1-395b-11ef-a206-81dc40648355,2,209,FRISCH AUF! Göppingen,4f58a816-3953-11ef-8711-a9530db97767,Daniel Rebmann,57:57:00,Torwartwechsel,goalKeeperChange,NA,27,FRISCH AUF! Göppingen,27,MT Melsungen,NA,NA,57,57,51,0,0,5,6
2017,3/15/2018,0723d7c1-395b-11ef-a206-81dc40648355,2,210,FRISCH AUF! Göppingen,44d342c3-3953-11ef-baad-855e48b08f9c,Jacob Bagersted,58:07:00,Tor aus der Nahwurfzone,goal,sixMetre,28,FRISCH AUF! Göppingen,27,MT Melsungen,NA,NA,58,7,52,0,0,5,6
2017,3/15/2018,0723d7c1-395b-11ef-a206-81dc40648355,2,211,FRISCH AUF! Göppingen,4f5eab17-3953-11ef-b014-a9530db97767,Daniel Fontaine,58:07:00,Assist,assist,NA,28,FRISCH AUF! Göppingen,27,MT Melsungen,NA,NA,58,7,52,0,0,5,6
2017,3/15/2018,0723d7c1-395b-11ef-a206-81dc40648355,2,212,MT Melsungen,5102d029-3953-11ef-8aff-a9530db97767,Jeffrey Boomhouwer,58:31:00,Tor von außen,goal,wing,28,FRISCH AUF! Göppingen,28,MT Melsungen,NA,NA,58,31,47,0,0,5,6
2017,3/15/2018,0723d7c1-395b-11ef-a206-81dc40648355,2,213,MT Melsungen,50e0f0ea-3953-11ef-a6e8-a9530db97767,Michael Müller,58:31:00,Assist,assist,NA,28,FRISCH AUF! Göppingen,28,MT Melsungen,NA,NA,58,31,47,0,0,5,6
2017,3/15/2018,0723d7c1-395b-11ef-a206-81dc40648355,2,214,FRISCH AUF! Göppingen,NA,NA,58:34:00,Torwartwechsel,goalKeeperChange,NA,28,FRISCH AUF! Göppingen,28,MT Melsungen,NA,NA,58,34,52,1,0,6,6
2017,3/15/2018,0723d7c1-395b-11ef-a206-81dc40648355,2,215,FRISCH AUF! Göppingen,4f58a816-3953-11ef-8711-a9530db97767,Daniel Rebmann,58:51:00,Torwartwechsel,goalKeeperChange,NA,28,FRISCH AUF! Göppingen,28,MT Melsungen,NA,NA,58,51,52,0,0,6,6
2017,3/15/2018,0723d7c1-395b-11ef-a206-81dc40648355,2,216,MT Melsungen,NA,NA,58:57:00,Auszeit eines Teams,timeOut,team,28,FRISCH AUF! Göppingen,28,MT Melsungen,NA,NA,58,57,47,0,0,6,6
2017,3/15/2018,0723d7c1-395b-11ef-a206-81dc40648355,2,217,FRISCH AUF! Göppingen,4f3e7ba2-3953-11ef-80e6-a9530db97767,Tim Kneule,59:17:00,Tor aus der Nahwurfzone,goal,sixMetre,29,FRISCH AUF! Göppingen,28,MT Melsungen,NA,NA,59,17,53,0,0,6,6
2017,3/15/2018,0723d7c1-395b-11ef-a206-81dc40648355,2,218,MT Melsungen,NA,NA,59:36:00,Auszeit eines Teams,timeOut,team,29,FRISCH AUF! Göppingen,28,MT Melsungen,NA,NA,59,36,47,0,0,6,6
2017,3/15/2018,0723d7c1-395b-11ef-a206-81dc40648355,2,219,MT Melsungen,NA,NA,59:53:00,Auszeit eines Teams,timeOut,team,29,FRISCH AUF! Göppingen,28,MT Melsungen,NA,NA,59,53,47,0,0,6,6
2017,3/15/2018,0723d7c1-395b-11ef-a206-81dc40648355,2,220,MT Melsungen,NA,NA,59:54:00,Auszeit eines Teams,timeOut,team,29,FRISCH AUF! Göppingen,28,MT Melsungen,NA,NA,59,54,47,0,0,6,6
2017,3/15/2018,0723d7c1-395b-11ef-a206-81dc40648355,2,221,MT Melsungen,NA,NA,59:59:00,Auszeit eines Teams,timeOut,team,29,FRISCH AUF! Göppingen,28,MT Melsungen,NA,NA,59,59,47,0,0,6,6
2017,3/15/2018,0723d7c1-395b-11ef-a206-81dc40648355,2,222,FRISCH AUF! Göppingen,5d474879-3953-11ef-b23f-a9530db97767,Joscha Ritterbach,59:59:00,Zwei-Minuten Strafe,suspension,twoMinutes,29,FRISCH AUF! Göppingen,28,MT Melsungen,NA,NA,59,59,53,0,0,5,6
2017,3/15/2018,0723d7c1-395b-11ef-a206-81dc40648355,2,223,FRISCH AUF! Göppingen,5d474879-3953-11ef-b23f-a9530db97767,Joscha Ritterbach,59:59:00,Rote Karte,redCard,NA,29,FRISCH AUF! Göppingen,28,MT Melsungen,NA,NA,59,59,53,0,0,5,6
2017,3/15/2018,0723d7c1-395b-11ef-a206-81dc40648355,2,224,MT Melsungen,45ce1dee-3953-11ef-98d8-855e48b08f9c,Julius Kühn,60:00:00,Fehlwurf aus dem Rückraum,goal,nineMetre,29,FRISCH AUF! Göppingen,28,MT Melsungen,NA,NA,60,0,48,0,0,5,6
2017,3/18/2018,0732444c-395b-11ef-9ea7-81dc40648355,1,1,HSG Wetzlar,43e2dd60-3953-11ef-a0c7-855e48b08f9c,Benjamin Burić,0:00,Torwartwechsel,goalKeeperChange,NA,0,HSG Wetzlar,0,TSV Hannover-Burgdorf,NA,NA,0,0,0,0,0,6,6
2017,3/18/2018,0732444c-395b-11ef-9ea7-81dc40648355,1,2,TSV Hannover-Burgdorf,4f967849-3953-11ef-9282-a9530db97767,Martin Ziemer,0:00,Torwartwechsel,goalKeeperChange,NA,0,HSG Wetzlar,0,TSV Hannover-Burgdorf,NA,NA,0,0,0,0,0,6,6
2017,3/18/2018,0732444c-395b-11ef-9ea7-81dc40648355,1,3,TSV Hannover-Burgdorf,4fad01aa-3953-11ef-b6ec-a9530db97767,Morten Olsen,0:43,Tor aus der Nahwurfzone,goal,sixMetre,0,HSG Wetzlar,1,TSV Hannover-Burgdorf,NA,NA,0,43,1,0,0,6,6
2017,3/18/2018,0732444c-395b-11ef-9ea7-81dc40648355,1,4,HSG Wetzlar,43871a91-3953-11ef-a316-855e48b08f9c,Maximilian Holst,1:36,Tor von außen,goal,wing,1,HSG Wetzlar,1,TSV Hannover-Burgdorf,NA,NA,1,36,1,0,0,6,6
2017,3/18/2018,0732444c-395b-11ef-9ea7-81dc40648355,1,5,HSG Wetzlar,43c3ef72-3953-11ef-a0ee-855e48b08f9c,Joao Ferraz,1:36,Assist,assist,NA,1,HSG Wetzlar,1,TSV Hannover-Burgdorf,NA,NA,1,36,1,0,0,6,6
2017,3/18/2018,0732444c-395b-11ef-9ea7-81dc40648355,1,6,TSV Hannover-Burgdorf,4fbcd8b0-3953-11ef-8329-a9530db97767,Mait Patrail,2:09,Tor aus dem Rückraum,goal,nineMetre,1,HSG Wetzlar,2,TSV Hannover-Burgdorf,NA,NA,2,9,2,0,0,6,6
2017,3/18/2018,0732444c-395b-11ef-9ea7-81dc40648355,1,7,HSG Wetzlar,43cca067-3953-11ef-b9fd-855e48b08f9c,Kristian Bjornsen,2:18,Tor von außen,goal,wing,2,HSG Wetzlar,2,TSV Hannover-Burgdorf,NA,NA,2,18,2,0,0,6,6
2017,3/18/2018,0732444c-395b-11ef-9ea7-81dc40648355,1,8,HSG Wetzlar,43c3ef72-3953-11ef-a0ee-855e48b08f9c,Joao Ferraz,2:18,Assist,assist,NA,2,HSG Wetzlar,2,TSV Hannover-Burgdorf,NA,NA,2,18,2,0,0,6,6
2017,3/18/2018,0732444c-395b-11ef-9ea7-81dc40648355,1,9,TSV Hannover-Burgdorf,4fbcd8b0-3953-11ef-8329-a9530db97767,Mait Patrail,2:29,Fehlwurf aus dem Rückraum,goal,nineMetre,2,HSG Wetzlar,2,TSV Hannover-Burgdorf,NA,NA,2,29,3,0,0,6,6
2017,3/18/2018,0732444c-395b-11ef-9ea7-81dc40648355,1,10,HSG Wetzlar,43bffe17-3953-11ef-aec6-855e48b08f9c,Jannik Kohlbacher,2:43,Fehlwurf aus der Nahwurfzone,goal,sixMetre,2,HSG Wetzlar,2,TSV Hannover-Burgdorf,NA,NA,2,43,3,0,0,6,6
2017,3/18/2018,0732444c-395b-11ef-9ea7-81dc40648355,1,11,HSG Wetzlar,43871a91-3953-11ef-a316-855e48b08f9c,Maximilian Holst,3:30,7-Meter Strafwurf verfehlt,goal,sevenMetrePenalty,2,HSG Wetzlar,2,TSV Hannover-Burgdorf,NA,NA,3,30,4,0,0,6,6
2017,3/18/2018,0732444c-395b-11ef-9ea7-81dc40648355,1,12,TSV Hannover-Burgdorf,4fad01aa-3953-11ef-b6ec-a9530db97767,Morten Olsen,5:30,Technischer Regelfehler,technicalFault,ruleFault,2,HSG Wetzlar,2,TSV Hannover-Burgdorf,NA,NA,5,30,4,0,0,6,6
2017,3/18/2018,0732444c-395b-11ef-9ea7-81dc40648355,1,13,TSV Hannover-Burgdorf,52363e5d-3953-11ef-9b17-a9530db97767,Ilija Brozovic,6:22,Gelbe Karte,yellowCard,NA,2,HSG Wetzlar,2,TSV Hannover-Burgdorf,NA,NA,6,22,4,0,0,6,6
2017,3/18/2018,0732444c-395b-11ef-9ea7-81dc40648355,1,14,HSG Wetzlar,43871a91-3953-11ef-a316-855e48b08f9c,Maximilian Holst,6:45,7-Meter Strafwurf erfolgreich,goal,sevenMetrePenalty,3,HSG Wetzlar,2,TSV Hannover-Burgdorf,NA,NA,6,45,5,0,0,6,6
2017,3/18/2018,0732444c-395b-11ef-9ea7-81dc40648355,1,15,HSG Wetzlar,43c3ef72-3953-11ef-a0ee-855e48b08f9c,Joao Ferraz,7:26,Gelbe Karte,yellowCard,NA,3,HSG Wetzlar,2,TSV Hannover-Burgdorf,NA,NA,7,26,5,0,0,6,6
2017,3/18/2018,0732444c-395b-11ef-9ea7-81dc40648355,1,16,TSV Hannover-Burgdorf,4fe36992-3953-11ef-9b8f-a9530db97767,Casper Mortensen,7:42,7-Meter Strafwurf erfolgreich,goal,sevenMetrePenalty,3,HSG Wetzlar,3,TSV Hannover-Burgdorf,NA,NA,7,42,5,0,0,6,6
2017,3/18/2018,0732444c-395b-11ef-9ea7-81dc40648355,1,17,HSG Wetzlar,695180cc-3954-11ef-b103-bdf3bafad9bd,Olle Forsell Schefvert,7:55,Fehlwurf aus dem Rückraum,goal,nineMetre,3,HSG Wetzlar,3,TSV Hannover-Burgdorf,NA,NA,7,55,6,0,0,6,6
2017,3/18/2018,0732444c-395b-11ef-9ea7-81dc40648355,1,18,TSV Hannover-Burgdorf,4f9bb555-3953-11ef-801d-a9530db97767,Sven-Sören Christophersen,7:55,Block,block,NA,3,HSG Wetzlar,3,TSV Hannover-Burgdorf,NA,NA,7,55,5,0,0,6,6
2017,3/18/2018,0732444c-395b-11ef-9ea7-81dc40648355,1,19,TSV Hannover-Burgdorf,4fad01aa-3953-11ef-b6ec-a9530db97767,Morten Olsen,8:35,Technischer Fehler (Ball),technicalFault,ballFault,3,HSG Wetzlar,3,TSV Hannover-Burgdorf,NA,NA,8,35,6,0,0,6,6
2017,3/18/2018,0732444c-395b-11ef-9ea7-81dc40648355,1,20,TSV Hannover-Burgdorf,0f14168c-3956-11ef-8ddc-63392ed267d4,Kai Häfner,8:44,Zwei-Minuten Strafe,suspension,twoMinutes,3,HSG Wetzlar,3,TSV Hannover-Burgdorf,NA,NA,8,44,6,0,0,6,5
2017,3/18/2018,0732444c-395b-11ef-9ea7-81dc40648355,1,21,HSG Wetzlar,43871a91-3953-11ef-a316-855e48b08f9c,Maximilian Holst,8:49,7-Meter Strafwurf erfolgreich,goal,sevenMetrePenalty,4,HSG Wetzlar,3,TSV Hannover-Burgdorf,NA,NA,8,49,7,0,0,6,5
2017,3/18/2018,0732444c-395b-11ef-9ea7-81dc40648355,1,22,TSV Hannover-Burgdorf,NA,NA,9:02,Torwartwechsel,goalKeeperChange,NA,4,HSG Wetzlar,3,TSV Hannover-Burgdorf,NA,NA,9,2,6,0,1,6,6
2017,3/18/2018,0732444c-395b-11ef-9ea7-81dc40648355,1,23,TSV Hannover-Burgdorf,4fe36992-3953-11ef-9b8f-a9530db97767,Casper Mortensen,9:50,Tor von außen,goal,wing,4,HSG Wetzlar,4,TSV Hannover-Burgdorf,NA,NA,9,50,7,0,1,6,6
2017,3/18/2018,0732444c-395b-11ef-9ea7-81dc40648355,1,24,TSV Hannover-Burgdorf,4fa004f5-3953-11ef-b65b-a9530db97767,Fabian Böhm,9:50,Assist,assist,NA,4,HSG Wetzlar,4,TSV Hannover-Burgdorf,NA,NA,9,50,7,0,1,6,6
2017,3/18/2018,0732444c-395b-11ef-9ea7-81dc40648355,1,25,TSV Hannover-Burgdorf,4f967849-3953-11ef-9282-a9530db97767,Martin Ziemer,9:57,Torwartwechsel,goalKeeperChange,NA,4,HSG Wetzlar,4,TSV Hannover-Burgdorf,NA,NA,9,57,7,0,0,6,5
2017,3/18/2018,0732444c-395b-11ef-9ea7-81dc40648355,1,26,TSV Hannover-Burgdorf,4fa004f5-3953-11ef-b65b-a9530db97767,Fabian Böhm,10:14,Gelbe Karte,yellowCard,NA,4,HSG Wetzlar,4,TSV Hannover-Burgdorf,NA,NA,10,14,7,0,0,6,5
2017,3/18/2018,0732444c-395b-11ef-9ea7-81dc40648355,1,27,HSG Wetzlar,695180cc-3954-11ef-b103-bdf3bafad9bd,Olle Forsell Schefvert,10:23,Fehlwurf aus dem Rückraum,goal,nineMetre,4,HSG Wetzlar,4,TSV Hannover-Burgdorf,NA,NA,10,23,8,0,0,6,5
2017,3/18/2018,0732444c-395b-11ef-9ea7-81dc40648355,1,28,HSG Wetzlar,43bffe17-3953-11ef-aec6-855e48b08f9c,Jannik Kohlbacher,10:30,Fehlwurf aus der Nahwurfzone,goal,sixMetre,4,HSG Wetzlar,4,TSV Hannover-Burgdorf,NA,NA,10,30,9,0,0,6,5
2017,3/18/2018,0732444c-395b-11ef-9ea7-81dc40648355,1,29,TSV Hannover-Burgdorf,NA,NA,10:42,Torwartwechsel,goalKeeperChange,NA,4,HSG Wetzlar,4,TSV Hannover-Burgdorf,NA,NA,10,42,7,0,1,6,6
2017,3/18/2018,0732444c-395b-11ef-9ea7-81dc40648355,1,30,TSV Hannover-Burgdorf,4f967849-3953-11ef-9282-a9530db97767,Martin Ziemer,10:52,Torwartwechsel,goalKeeperChange,NA,4,HSG Wetzlar,4,TSV Hannover-Burgdorf,NA,NA,10,52,7,0,0,6,6
2017,3/18/2018,0732444c-395b-11ef-9ea7-81dc40648355,1,31,HSG Wetzlar,43cca067-3953-11ef-b9fd-855e48b08f9c,Kristian Bjornsen,11:07,Gelbe Karte,yellowCard,NA,4,HSG Wetzlar,4,TSV Hannover-Burgdorf,NA,NA,11,7,9,0,0,6,6
2017,3/18/2018,0732444c-395b-11ef-9ea7-81dc40648355,1,32,TSV Hannover-Burgdorf,52363e5d-3953-11ef-9b17-a9530db97767,Ilija Brozovic,11:13,Tor aus der Nahwurfzone,goal,sixMetre,4,HSG Wetzlar,5,TSV Hannover-Burgdorf,NA,NA,11,13,8,0,0,6,6
2017,3/18/2018,0732444c-395b-11ef-9ea7-81dc40648355,1,33,TSV Hannover-Burgdorf,4fa004f5-3953-11ef-b65b-a9530db97767,Fabian Böhm,11:13,Assist,assist,NA,4,HSG Wetzlar,5,TSV Hannover-Burgdorf,NA,NA,11,13,8,0,0,6,6
2017,3/18/2018,0732444c-395b-11ef-9ea7-81dc40648355,1,34,HSG Wetzlar,43871a91-3953-11ef-a316-855e48b08f9c,Maximilian Holst,11:43,Technischer Regelfehler,technicalFault,ruleFault,4,HSG Wetzlar,5,TSV Hannover-Burgdorf,NA,NA,11,43,10,0,0,6,6
2017,3/18/2018,0732444c-395b-11ef-9ea7-81dc40648355,1,35,TSV Hannover-Burgdorf,4fad01aa-3953-11ef-b6ec-a9530db97767,Morten Olsen,12:31,Fehlwurf aus dem Rückraum,goal,nineMetre,4,HSG Wetzlar,5,TSV Hannover-Burgdorf,NA,NA,12,31,9,0,0,6,6
2017,3/18/2018,0732444c-395b-11ef-9ea7-81dc40648355,1,36,HSG Wetzlar,43bffe17-3953-11ef-aec6-855e48b08f9c,Jannik Kohlbacher,12:45,Tor aus der Nahwurfzone,goal,sixMetre,5,HSG Wetzlar,5,TSV Hannover-Burgdorf,NA,NA,12,45,11,0,0,6,6
2017,3/18/2018,0732444c-395b-11ef-9ea7-81dc40648355,1,37,HSG Wetzlar,43bc107b-3953-11ef-b0c0-855e48b08f9c,Filip Mirkulovski,12:45,Assist,assist,NA,5,HSG Wetzlar,5,TSV Hannover-Burgdorf,NA,NA,12,45,11,0,0,6,6
2017,3/18/2018,0732444c-395b-11ef-9ea7-81dc40648355,1,38,TSV Hannover-Burgdorf,0f14168c-3956-11ef-8ddc-63392ed267d4,Kai Häfner,13:09,Fehlwurf aus dem Rückraum,goal,nineMetre,5,HSG Wetzlar,5,TSV Hannover-Burgdorf,NA,NA,13,9,10,0,0,6,6
2017,3/18/2018,0732444c-395b-11ef-9ea7-81dc40648355,1,39,HSG Wetzlar,43871a91-3953-11ef-a316-855e48b08f9c,Maximilian Holst,13:51,Fehlwurf aus der Nahwurfzone,goal,sixMetre,5,HSG Wetzlar,5,TSV Hannover-Burgdorf,NA,NA,13,51,12,0,0,6,6
2017,3/18/2018,0732444c-395b-11ef-9ea7-81dc40648355,1,40,TSV Hannover-Burgdorf,4fad01aa-3953-11ef-b6ec-a9530db97767,Morten Olsen,14:34,Fehlwurf aus dem Rückraum,goal,nineMetre,5,HSG Wetzlar,5,TSV Hannover-Burgdorf,NA,NA,14,34,11,0,0,6,6
2017,3/18/2018,0732444c-395b-11ef-9ea7-81dc40648355,1,41,TSV Hannover-Burgdorf,4fad01aa-3953-11ef-b6ec-a9530db97767,Morten Olsen,14:58,Fehlwurf aus dem Rückraum,goal,nineMetre,5,HSG Wetzlar,5,TSV Hannover-Burgdorf,NA,NA,14,58,12,0,0,6,6
2017,3/18/2018,0732444c-395b-11ef-9ea7-81dc40648355,1,42,HSG Wetzlar,43c3ef72-3953-11ef-a0ee-855e48b08f9c,Joao Ferraz,15:49,Fehlwurf aus dem Rückraum,goal,nineMetre,5,HSG Wetzlar,5,TSV Hannover-Burgdorf,NA,NA,15,49,13,0,0,6,6
2017,3/18/2018,0732444c-395b-11ef-9ea7-81dc40648355,1,43,TSV Hannover-Burgdorf,4f9bb555-3953-11ef-801d-a9530db97767,Sven-Sören Christophersen,15:49,Block,block,NA,5,HSG Wetzlar,5,TSV Hannover-Burgdorf,NA,NA,15,49,12,0,0,6,6
2017,3/18/2018,0732444c-395b-11ef-9ea7-81dc40648355,1,44,HSG Wetzlar,43cca067-3953-11ef-b9fd-855e48b08f9c,Kristian Bjornsen,15:56,Fehlwurf aus dem Rückraum,goal,nineMetre,5,HSG Wetzlar,5,TSV Hannover-Burgdorf,NA,NA,15,56,14,0,0,6,6
2017,3/18/2018,0732444c-395b-11ef-9ea7-81dc40648355,1,45,TSV Hannover-Burgdorf,52363e5d-3953-11ef-9b17-a9530db97767,Ilija Brozovic,16:06,Tor aus der Nahwurfzone,goal,sixMetre,5,HSG Wetzlar,6,TSV Hannover-Burgdorf,NA,NA,16,6,13,0,0,6,6
2017,3/18/2018,0732444c-395b-11ef-9ea7-81dc40648355,1,46,TSV Hannover-Burgdorf,45ba002f-3953-11ef-a877-855e48b08f9c,Evgeni Pevnov,16:06,Assist,assist,NA,5,HSG Wetzlar,6,TSV Hannover-Burgdorf,NA,NA,16,6,13,0,0,6,6
2017,3/18/2018,0732444c-395b-11ef-9ea7-81dc40648355,1,47,TSV Hannover-Burgdorf,4f9bb555-3953-11ef-801d-a9530db97767,Sven-Sören Christophersen,16:57,Gelbe Karte,yellowCard,NA,5,HSG Wetzlar,6,TSV Hannover-Burgdorf,NA,NA,16,57,13,0,0,6,6
2017,3/18/2018,0732444c-395b-11ef-9ea7-81dc40648355,1,48,HSG Wetzlar,43bffe17-3953-11ef-aec6-855e48b08f9c,Jannik Kohlbacher,17:14,Tor aus der Nahwurfzone,goal,sixMetre,6,HSG Wetzlar,6,TSV Hannover-Burgdorf,NA,NA,17,14,15,0,0,6,6
2017,3/18/2018,0732444c-395b-11ef-9ea7-81dc40648355,1,49,HSG Wetzlar,43c3ef72-3953-11ef-a0ee-855e48b08f9c,Joao Ferraz,17:14,Assist,assist,NA,6,HSG Wetzlar,6,TSV Hannover-Burgdorf,NA,NA,17,14,15,0,0,6,6
2017,3/18/2018,0732444c-395b-11ef-9ea7-81dc40648355,1,50,TSV Hannover-Burgdorf,0f14168c-3956-11ef-8ddc-63392ed267d4,Kai Häfner,18:00,Tor aus dem Rückraum,goal,nineMetre,6,HSG Wetzlar,7,TSV Hannover-Burgdorf,NA,NA,18,0,14,0,0,6,6
2017,3/18/2018,0732444c-395b-11ef-9ea7-81dc40648355,1,51,HSG Wetzlar,439283b6-3953-11ef-9eb4-855e48b08f9c,Stefan Kneer,18:47,Tor von außen,goal,wing,7,HSG Wetzlar,7,TSV Hannover-Burgdorf,NA,NA,18,47,16,0,0,6,6
2017,3/18/2018,0732444c-395b-11ef-9ea7-81dc40648355,1,52,TSV Hannover-Burgdorf,0f14168c-3956-11ef-8ddc-63392ed267d4,Kai Häfner,19:02,Tor aus dem Rückraum,goal,nineMetre,7,HSG Wetzlar,8,TSV Hannover-Burgdorf,NA,NA,19,2,15,0,0,6,6
