"Season","GameDate","TeamName","OpponentName","Score","GameId"
2011,2012-05-16,"Rhein-Neckar Löwen","SG Flensburg-Handewitt","27:34","6bf657b7-3957-11ef-bab9-2b14b522d449"
2011,2012-03-07,"THW Kiel","HBW Balingen-Weilstetten","35:21","6369a688-3957-11ef-a2d2-39d31f1b08c0"
2011,2012-05-16,"MT Melsungen","FRISCH AUF! Göppingen","24:32","6c24205b-3957-11ef-97a0-2b14b522d449"
2011,2012-03-25,"TSV Hannover-Burgdorf","MT Melsungen","29:31","6554173f-3957-11ef-91d8-39d31f1b08c0"
2011,2012-04-11,"SC Magdeburg","HBW Balingen-Weilstetten","26:26","6942beb8-3957-11ef-a5fd-2b14b522d449"
2011,2012-04-14,"Rhein-Neckar Löwen","TuS N-Lübbecke","30:24","69af0d08-3957-11ef-a715-2b14b522d449"
2011,2012-03-04,"Füchse Berlin","FRISCH AUF! Göppingen","30:30","632d790b-3957-11ef-9372-39d31f1b08c0"
2011,2012-04-24,"Rhein-Neckar Löwen","TBV Lemgo Lippe","30:30","631fabda-3957-11ef-abe2-39d31f1b08c0"
2011,2012-03-04,"TV 05/07 Hüttenberg","Handball Sport Verein Hamburg","26:26","630e2e7f-3957-11ef-acdb-39d31f1b08c0"
2011,2012-06-02,"Rhein-Neckar Löwen","Bergischer HC","30:28","7036d3fa-3957-11ef-8447-2b14b522d449"
2011,2012-04-11,"MT Melsungen","TV Großwallstadt","24:23","69512aff-3957-11ef-9241-2b14b522d449"
2011,2012-04-18,"VfL Gummersbach","SG Flensburg-Handewitt","30:32","6a0d8463-3957-11ef-928e-2b14b522d449"
2011,2012-03-07,"TBV Lemgo Lippe","VfL Gummersbach","32:34","63a5cb8e-3957-11ef-9a54-39d31f1b08c0"
2011,2011-12-07,"VfL Gummersbach","HBW Balingen-Weilstetten","27:31","5dce0766-3957-11ef-8ce1-61aac0cc4c19"
2011,2012-05-16,"TBV Lemgo Lippe","SC Magdeburg","37:29","6bd67107-3957-11ef-91fe-2b14b522d449"
2011,2012-06-02,"MT Melsungen","Füchse Berlin","28:28","708524ff-3957-11ef-89d3-2b14b522d449"
2011,2012-05-26,"TuS N-Lübbecke","MT Melsungen","34:28","6f91c194-3957-11ef-bfff-2b14b522d449"
2011,2011-10-05,"Füchse Berlin","TuS N-Lübbecke","33:26","4fcca67e-3957-11ef-8341-09a7cf735cf1"
2011,2012-03-03,"Bergischer HC","HSG Wetzlar","23:22","62fe216b-3957-11ef-be2f-39d31f1b08c0"
2011,2012-02-07,"TBV Lemgo Lippe","SG Flensburg-Handewitt","31:29","5e346322-3957-11ef-b2aa-61aac0cc4c19"
2011,2012-02-15,"Rhein-Neckar Löwen","TSV Hannover-Burgdorf","35:27","5f21774f-3957-11ef-975e-61aac0cc4c19"
2011,2011-11-19,"VfL Gummersbach","TV 05/07 Hüttenberg","35:32","56587643-3957-11ef-8ad3-09a7cf735cf1"
2011,2012-03-28,"Bergischer HC","FRISCH AUF! Göppingen","27:27","6590f253-3957-11ef-a2f5-39d31f1b08c0"
2011,2012-03-20,"FRISCH AUF! Göppingen","Rhein-Neckar Löwen","29:30","64820cf8-3957-11ef-a6f2-39d31f1b08c0"
2011,2012-03-11,"Bergischer HC","MT Melsungen","25:27","646547ea-3957-11ef-ac32-39d31f1b08c0"
2011,2012-05-19,"HSG Wetzlar","Handball Sport Verein Hamburg","26:28","6c05063a-3957-11ef-885a-2b14b522d449"
2011,2011-12-26,"VfL Gummersbach","THW Kiel","25:28","5cd816c1-3957-11ef-b3d6-61aac0cc4c19"
2011,2012-03-28,"THW Kiel","Füchse Berlin","36:28","656247ce-3957-11ef-85cc-39d31f1b08c0"
2011,2012-02-08,"Handball Sport Verein Hamburg","Füchse Berlin","24:23","5e8f0b77-3957-11ef-a181-61aac0cc4c19"
2011,2011-11-16,"MT Melsungen","SC Magdeburg","29:35","582e7aa8-3957-11ef-82cf-09a7cf735cf1"
2011,2011-10-30,"Eintracht Hildesheim","VfL Gummersbach","31:34","51d7aa88-3957-11ef-b3c8-09a7cf735cf1"
2011,2012-04-10,"HSG Wetzlar","TSV Hannover-Burgdorf","20:19","68e93bff-3957-11ef-a856-2b14b522d449"
2011,2012-05-04,"Rhein-Neckar Löwen","VfL Gummersbach","32:33","6b3efc3d-3957-11ef-bfcf-2b14b522d449"
2011,2012-03-04,"TSV Hannover-Burgdorf","THW Kiel","24:43","634bddb6-3957-11ef-b2ce-39d31f1b08c0"
2011,2011-11-12,"TV 05/07 Hüttenberg","Füchse Berlin","20:30","55e12ed8-3957-11ef-9dcf-09a7cf735cf1"
2011,2012-04-11,"Füchse Berlin","TV 05/07 Hüttenberg","36:28","65b4633a-3957-11ef-a77d-39d31f1b08c0"
2011,2012-03-31,"SC Magdeburg","Handball Sport Verein Hamburg","27:23","6f9ffe4a-3957-11ef-8daa-2b14b522d449"
2011,2011-10-05,"HBW Balingen-Weilstetten","THW Kiel","21:31","4fdd959b-3957-11ef-a92b-09a7cf735cf1"
2011,2011-11-19,"TuS N-Lübbecke","Rhein-Neckar Löwen","32:31","567c8446-3957-11ef-a07d-09a7cf735cf1"
2002,2003-04-25,"FRISCH AUF! Göppingen","VfL Gummersbach","24:25","4e627b61-395d-11ef-9784-1d863c8eb1cc"
2011,2011-11-11,"TV Großwallstadt","MT Melsungen","28:28","558d296a-3957-11ef-be8b-09a7cf735cf1"
2011,2011-10-02,"HSG Wetzlar","Bergischer HC","33:28","4f9ce212-3957-11ef-a47b-09a7cf735cf1"
2011,2011-10-11,"Handball Sport Verein Hamburg","SG Flensburg-Handewitt","27:19","504e2693-3957-11ef-a3fa-09a7cf735cf1"
2012,2012-09-09,"HBW Balingen-Weilstetten","TBV Lemgo Lippe","29:27","72a1b308-3957-11ef-9210-2b14b522d449"
2011,2011-09-24,"TV 05/07 Hüttenberg","TBV Lemgo Lippe","27:29","4ef6225c-3957-11ef-853b-09a7cf735cf1"
2011,2012-05-23,"TSV Hannover-Burgdorf","VfL Gummersbach","35:37","6c149a37-3957-11ef-a4c7-2b14b522d449"
2011,2011-11-30,"FRISCH AUF! Göppingen","TSV Hannover-Burgdorf","34:24","576a460d-3957-11ef-a3f5-09a7cf735cf1"
2011,2012-03-28,"HBW Balingen-Weilstetten","Handball Sport Verein Hamburg","21:26","657f7a66-3957-11ef-9a1d-39d31f1b08c0"
2011,2012-05-18,"TV Großwallstadt","Eintracht Hildesheim","35:20","6b8948b8-3957-11ef-bea4-2b14b522d449"
2011,2012-03-03,"VfL Gummersbach","SC Magdeburg","25:21","62e033e1-3957-11ef-ba4e-39d31f1b08c0"
2011,2012-06-02,"TBV Lemgo Lippe","Eintracht Hildesheim","33:23","7065e0a0-3957-11ef-abb2-2b14b522d449"
2011,2012-05-30,"SG Flensburg-Handewitt","TSV Hannover-Burgdorf","39:27","6f836321-3957-11ef-b78d-2b14b522d449"
2011,2012-04-18,"Eintracht Hildesheim","Rhein-Neckar Löwen","25:38","6a66f5dc-3957-11ef-8bc0-2b14b522d449"
2011,2011-09-06,"SC Magdeburg","Füchse Berlin","27:29","4aa011b0-3957-11ef-91ac-8717a47c539f"
2012,2012-10-06,"Rhein-Neckar Löwen","TBV Lemgo Lippe","31:26","7720fdb5-3957-11ef-a296-7dcbd9d61d2c"
2012,2012-10-28,"TBV Lemgo Lippe","TSV Hannover-Burgdorf","30:32","7c198c0a-3957-11ef-b22a-4fa817cd91bb"
2012,2012-10-16,"SG Flensburg-Handewitt","TBV Lemgo Lippe","33:22","783b775f-3957-11ef-984c-7dcbd9d61d2c"
2012,2012-08-26,"Füchse Berlin","GWD Minden","29:25","70cabff6-3957-11ef-bd92-2b14b522d449"
2012,2012-09-12,"Handball Sport Verein Hamburg","SG Flensburg-Handewitt","25:25","7257c977-3957-11ef-9161-2b14b522d449"
2012,2012-09-26,"TuS N-Lübbecke","Füchse Berlin","29:33","76b43fad-3957-11ef-aef4-7dcbd9d61d2c"
2012,2012-09-05,"Füchse Berlin","FRISCH AUF! Göppingen","29:26","71e56978-3957-11ef-b151-2b14b522d449"
2012,2012-10-27,"Handball Sport Verein Hamburg","THW Kiel","30:33","78d0c16b-3957-11ef-a83a-7dcbd9d61d2c"
2012,2012-09-05,"TSV Hannover-Burgdorf","THW Kiel","30:36","722c3cac-3957-11ef-aac8-2b14b522d449"
2011,2011-11-23,"Rhein-Neckar Löwen","Eintracht Hildesheim","39:29","570692a8-3957-11ef-b096-09a7cf735cf1"
2012,2012-09-28,"TuSEM Essen","TV 1893 Neuhausen","27:28","76e477e8-3957-11ef-af7a-7dcbd9d61d2c"
2012,2012-08-25,"VfL Gummersbach","THW Kiel","25:34","71074b14-3957-11ef-9cab-2b14b522d449"
2012,2012-09-29,"FRISCH AUF! Göppingen","GWD Minden","28:28","76a36e39-3957-11ef-9777-7dcbd9d61d2c"
2012,2012-09-15,"TV 1893 Neuhausen","FRISCH AUF! Göppingen","24:28","76708c1d-3957-11ef-9bed-7dcbd9d61d2c"
2011,2011-10-02,"SC Magdeburg","VfL Gummersbach","33:27","4fad08bb-3957-11ef-b3cf-09a7cf735cf1"
2011,2011-10-22,"Bergischer HC","SC Magdeburg","40:31","513340cb-3957-11ef-a00f-09a7cf735cf1"
2011,2011-12-09,"TSV Hannover-Burgdorf","Eintracht Hildesheim","31:24","57ccb96a-3957-11ef-bfbd-09a7cf735cf1"
2011,2011-09-10,"TuS N-Lübbecke","SC Magdeburg","26:33","4a16624d-3957-11ef-a85c-8717a47c539f"
2010,2010-11-09,"THW Kiel","HSG Wetzlar","38:29","18843799-395a-11ef-8497-abdc542d4754"
2011,2011-12-26,"Füchse Berlin","MT Melsungen","33:21","5cee5416-3957-11ef-bce4-61aac0cc4c19"
2012,2012-11-10,"FRISCH AUF! Göppingen","HSG Wetzlar","23:27","7c85371e-3957-11ef-bb2b-4fa817cd91bb"
2012,2012-09-15,"VfL Gummersbach","TuS N-Lübbecke","24:32","764217d8-3957-11ef-b78b-7dcbd9d61d2c"
2011,2012-02-11,"TSV Hannover-Burgdorf","Bergischer HC","31:35","5e59dce1-3957-11ef-b2aa-61aac0cc4c19"
2011,2011-11-29,"SC Magdeburg","THW Kiel","26:33","574a0f0c-3957-11ef-9187-09a7cf735cf1"
2012,2012-09-29,"HBW Balingen-Weilstetten","VfL Gummersbach","29:25","76d57f24-3957-11ef-91ef-7dcbd9d61d2c"
2012,2012-08-25,"TBV Lemgo Lippe","TuS N-Lübbecke","29:32","70e92e50-3957-11ef-9515-2b14b522d449"
2012,2012-10-03,"Füchse Berlin","HBW Balingen-Weilstetten","27:26","772fdf3b-3957-11ef-9b12-7dcbd9d61d2c"
2012,2012-08-24,"TV Großwallstadt","MT Melsungen","23:23","70f84068-3957-11ef-90ad-2b14b522d449"
2011,2011-09-30,"TV Großwallstadt","SG Flensburg-Handewitt","20:21","4f587da7-3957-11ef-bf97-09a7cf735cf1"
2012,2012-09-12,"TuS N-Lübbecke","SC Magdeburg","29:24","7284baad-3957-11ef-864f-2b14b522d449"
2012,2012-10-13,"MT Melsungen","VfL Gummersbach","32:27","782b3fef-3957-11ef-894e-7dcbd9d61d2c"
2012,2012-09-02,"TuSEM Essen","SC Magdeburg","26:32","717c7802-3957-11ef-86ee-2b14b522d449"
2012,2012-11-18,"TBV Lemgo Lippe","GWD Minden","32:25","7d29b9ac-3957-11ef-9175-4fa817cd91bb"
2011,2011-10-19,"VfL Gummersbach","Füchse Berlin","28:28","50f0e91b-3957-11ef-ad21-09a7cf735cf1"
2011,2012-05-12,"FRISCH AUF! Göppingen","TBV Lemgo Lippe","34:31","6b4eb966-3957-11ef-9d17-2b14b522d449"
2011,2012-03-27,"SG Flensburg-Handewitt","SC Magdeburg","32:21","651ed55b-3957-11ef-8453-39d31f1b08c0"
2011,2012-03-07,"FRISCH AUF! Göppingen","Eintracht Hildesheim","32:25","6385da80-3957-11ef-b290-39d31f1b08c0"
2011,2012-03-11,"Füchse Berlin","Eintracht Hildesheim","36:18","644397d2-3957-11ef-a7d5-39d31f1b08c0"
2012,2012-09-05,"SG Flensburg-Handewitt","HBW Balingen-Weilstetten","39:24","71c059fb-3957-11ef-8a42-2b14b522d449"
2012,2012-10-10,"TV Großwallstadt","Füchse Berlin","18:25","77f29d32-3957-11ef-81f6-7dcbd9d61d2c"
2012,2013-04-30,"Handball Sport Verein Hamburg","TuS N-Lübbecke","26:31","7cf97833-3957-11ef-9bb5-4fa817cd91bb"
2012,2012-09-30,"MT Melsungen","TSV Hannover-Burgdorf","26:26","7701a6f0-3957-11ef-a1b4-7dcbd9d61d2c"
2012,2012-08-25,"SG Flensburg-Handewitt","TuSEM Essen","40:20","70aee726-3957-11ef-aec0-2b14b522d449"
2012,2012-12-07,"TuSEM Essen","Rhein-Neckar Löwen","20:30","7efb1b32-3957-11ef-bc12-4fa817cd91bb"
2012,2012-08-28,"TV 1893 Neuhausen","Füchse Berlin","22:29","719d06c8-3957-11ef-b9f7-2b14b522d449"
2012,2012-12-14,"Rhein-Neckar Löwen","TV 1893 Neuhausen","30:25","826352c6-3957-11ef-ae21-b91d0f2d0894"
2012,2012-09-08,"MT Melsungen","HSG Wetzlar","28:25","75df39fd-3957-11ef-ada5-7dcbd9d61d2c"
2012,2012-10-28,"SG Flensburg-Handewitt","Füchse Berlin","29:18","78df78e0-3957-11ef-9a57-7dcbd9d61d2c"
2012,2012-11-10,"VfL Gummersbach","Rhein-Neckar Löwen","28:30","7ca98138-3957-11ef-95aa-4fa817cd91bb"
2012,2012-08-31,"GWD Minden","VfL Gummersbach","27:31","718ca10c-3957-11ef-9552-2b14b522d449"
2012,2012-11-23,"TuSEM Essen","MT Melsungen","29:31","7de9e6c8-3957-11ef-ba8f-4fa817cd91bb"
2010,2010-11-10,"MT Melsungen","FRISCH AUF! Göppingen","29:30","1ad8dc73-395a-11ef-b858-abdc542d4754"
2011,2011-09-03,"HSG Wetzlar","Eintracht Hildesheim","30:28","4992ebc4-3957-11ef-83dd-8717a47c539f"
2012,2012-12-15,"TSV Hannover-Burgdorf","TuSEM Essen","34:24","82c1b7be-3957-11ef-8f60-b91d0f2d0894"
2011,2011-09-07,"TBV Lemgo Lippe","Bergischer HC","34:28","49d1a605-3957-11ef-8983-8717a47c539f"
2012,2012-09-16,"TBV Lemgo Lippe","TV Großwallstadt","33:28","7632552f-3957-11ef-82cc-7dcbd9d61d2c"
2012,2012-11-17,"MT Melsungen","FRISCH AUF! Göppingen","28:25","7d798630-3957-11ef-8367-4fa817cd91bb"
2012,2013-03-03,"SG Flensburg-Handewitt","TV Großwallstadt","26:20","8977159a-3957-11ef-832c-4fa817cd91bb"
2012,2012-09-09,"TuSEM Essen","Füchse Berlin","24:31","75bb6129-3957-11ef-9491-7dcbd9d61d2c"
2012,2012-12-15,"VfL Gummersbach","Füchse Berlin","23:28","82b1ad6d-3957-11ef-bb41-b91d0f2d0894"
2012,2013-03-27,"TuS N-Lübbecke","FRISCH AUF! Göppingen","24:34","8b7dcf12-3957-11ef-894c-4fa817cd91bb"
2012,2013-02-13,"TuS N-Lübbecke","Rhein-Neckar Löwen","24:24","84c4dadb-3957-11ef-9877-b91d0f2d0894"
2012,2013-02-16,"TSV Hannover-Burgdorf","TV 1893 Neuhausen","33:29","85a01dfc-3957-11ef-bd15-b91d0f2d0894"
2012,2012-12-02,"TSV Hannover-Burgdorf","GWD Minden","33:26","7e72acb7-3957-11ef-b090-4fa817cd91bb"
2012,2012-12-05,"SG Flensburg-Handewitt","MT Melsungen","35:29","96c49534-3957-11ef-8911-d7770e11ef04"
2012,2013-06-08,"SG Flensburg-Handewitt","TuS N-Lübbecke","30:28","963e9808-3957-11ef-9425-d7770e11ef04"
2012,2013-03-13,"TBV Lemgo Lippe","Rhein-Neckar Löwen","27:27","8a26e326-3957-11ef-a321-4fa817cd91bb"
2012,2012-12-18,"TV 1893 Neuhausen","VfL Gummersbach","29:26","835e8574-3957-11ef-94e8-b91d0f2d0894"
2012,2013-03-03,"GWD Minden","FRISCH AUF! Göppingen","26:32","89dafab6-3957-11ef-8664-4fa817cd91bb"
2012,2013-03-22,"TuSEM Essen","HBW Balingen-Weilstetten","30:28","8b1e39d9-3957-11ef-ac39-4fa817cd91bb"
2012,2013-02-20,"SC Magdeburg","TuS N-Lübbecke","29:29","855c101a-3957-11ef-9cb7-b91d0f2d0894"
2012,2013-04-20,"GWD Minden","MT Melsungen","26:24","7cda7ea1-3957-11ef-865b-4fa817cd91bb"
2012,2012-12-07,"TV 1893 Neuhausen","TBV Lemgo Lippe","21:23","7f1984d4-3957-11ef-bb25-4fa817cd91bb"
2012,2012-11-21,"VfL Gummersbach","SG Flensburg-Handewitt","21:31","7ddbe4b2-3957-11ef-811a-4fa817cd91bb"
2012,2012-09-04,"SC Magdeburg","Handball Sport Verein Hamburg","28:29","71f51763-3957-11ef-a777-2b14b522d449"
2012,2012-11-18,"TSV Hannover-Burgdorf","VfL Gummersbach","33:28","7d48c71d-3957-11ef-a89d-4fa817cd91bb"
2012,2013-02-26,"THW Kiel","Füchse Berlin","40:33","85d4546d-3957-11ef-8493-b91d0f2d0894"
2012,2013-05-01,"GWD Minden","TBV Lemgo Lippe","21:21","90a61b35-3957-11ef-9a53-7dcbd9d61d2c"
2012,2012-11-20,"GWD Minden","Rhein-Neckar Löwen","23:26","7df80f42-3957-11ef-a04f-4fa817cd91bb"
2012,2012-11-20,"FRISCH AUF! Göppingen","Handball Sport Verein Hamburg","34:26","7dae8753-3957-11ef-8ea6-4fa817cd91bb"
2012,2012-11-11,"THW Kiel","TuS N-Lübbecke","30:23","7c662888-3957-11ef-bf6e-4fa817cd91bb"
2012,2012-09-05,"TBV Lemgo Lippe","MT Melsungen","31:28","720a8f4a-3957-11ef-b612-2b14b522d449"
2012,2012-11-13,"SG Flensburg-Handewitt","SC Magdeburg","30:24","7d084371-3957-11ef-b357-4fa817cd91bb"
2012,2012-11-16,"TV Großwallstadt","TuSEM Essen","28:20","7d38fe40-3957-11ef-b0fb-4fa817cd91bb"
2012,2012-12-19,"TuSEM Essen","TBV Lemgo Lippe","21:30","833d161e-3957-11ef-b42f-b91d0f2d0894"
2012,2013-03-13,"HBW Balingen-Weilstetten","Füchse Berlin","29:29","8a7d9329-3957-11ef-9074-4fa817cd91bb"
2012,2012-12-26,"HSG Wetzlar","HBW Balingen-Weilstetten","29:32","847ffc7e-3957-11ef-b42c-b91d0f2d0894"
2012,2012-08-26,"FRISCH AUF! Göppingen","Rhein-Neckar Löwen","25:30","838f3ec0-3957-11ef-8231-b91d0f2d0894"
2012,2013-06-08,"TBV Lemgo Lippe","TuSEM Essen","24:23","966a16fc-3957-11ef-8a5d-d7770e11ef04"
2012,2013-03-13,"SG Flensburg-Handewitt","HSG Wetzlar","36:27","77107345-3957-11ef-8029-7dcbd9d61d2c"
2012,2013-02-20,"VfL Gummersbach","FRISCH AUF! Göppingen","27:26","858de6de-3957-11ef-a3e8-b91d0f2d0894"
2012,2013-05-26,"MT Melsungen","THW Kiel","29:33","9252b55e-3957-11ef-a909-7dcbd9d61d2c"
2012,2012-09-05,"GWD Minden","TV 1893 Neuhausen","28:23","7239a0e1-3957-11ef-8654-2b14b522d449"
2012,2013-03-20,"FRISCH AUF! Göppingen","THW Kiel","33:29","8ad5e6a8-3957-11ef-a3fe-4fa817cd91bb"
2012,2013-02-27,"MT Melsungen","SG Flensburg-Handewitt","26:26","8943574c-3957-11ef-9821-4fa817cd91bb"
2012,2012-12-08,"FRISCH AUF! Göppingen","TSV Hannover-Burgdorf","28:31","7ec0018f-3957-11ef-b033-4fa817cd91bb"
2012,2013-06-01,"HBW Balingen-Weilstetten","MT Melsungen","29:34","92c32dbf-3957-11ef-9fe7-7dcbd9d61d2c"
2012,2012-09-30,"TV Großwallstadt","SG Flensburg-Handewitt","23:29","76c4cc84-3957-11ef-b9f7-7dcbd9d61d2c"
2012,2012-09-12,"THW Kiel","GWD Minden","37:26","72663f07-3957-11ef-a5fb-2b14b522d449"
2012,2013-05-11,"Rhein-Neckar Löwen","GWD Minden","32:22","90e24526-3957-11ef-a329-7dcbd9d61d2c"
2012,2012-12-22,"TuS N-Lübbecke","TBV Lemgo Lippe","23:25","96e5f026-3957-11ef-a6e5-d7770e11ef04"
2012,2012-09-02,"FRISCH AUF! Göppingen","TBV Lemgo Lippe","33:28","7150ca70-3957-11ef-9b0c-2b14b522d449"
2012,2012-10-17,"TV 1893 Neuhausen","Handball Sport Verein Hamburg","28:28","78c151b4-3957-11ef-bac7-7dcbd9d61d2c"
2011,2012-03-06,"TuS N-Lübbecke","Füchse Berlin","24:31","63b75e0d-3957-11ef-807b-39d31f1b08c0"
2012,2013-02-08,"TV Großwallstadt","HSG Wetzlar","28:26","84d45068-3957-11ef-aeba-b91d0f2d0894"
2012,2013-03-26,"TV Großwallstadt","VfL Gummersbach","22:22","8b9c86b6-3957-11ef-a703-4fa817cd91bb"
2012,2012-12-26,"Rhein-Neckar Löwen","MT Melsungen","27:22","83ff0ca9-3957-11ef-9705-b91d0f2d0894"
2012,2013-05-07,"HSG Wetzlar","Füchse Berlin","25:27","91126617-3957-11ef-a687-7dcbd9d61d2c"
2012,2012-09-01,"HBW Balingen-Weilstetten","HSG Wetzlar","26:28","716e9dc6-3957-11ef-9132-2b14b522d449"
2012,2012-12-05,"Füchse Berlin","Handball Sport Verein Hamburg","37:27","7eb0f046-3957-11ef-98f3-4fa817cd91bb"
2012,2013-05-11,"MT Melsungen","TuSEM Essen","27:25","91211684-3957-11ef-8675-7dcbd9d61d2c"
2012,2012-10-03,"HSG Wetzlar","SG Flensburg-Handewitt","31:31","8a472074-3957-11ef-a4c0-4fa817cd91bb"
2012,2012-12-19,"Füchse Berlin","TSV Hannover-Burgdorf","27:28","96d47957-3957-11ef-9e24-d7770e11ef04"
2012,2013-04-17,"SG Flensburg-Handewitt","TSV Hannover-Burgdorf","32:26","8f9acfc2-3957-11ef-bff7-7dcbd9d61d2c"
2012,2013-04-09,"SG Flensburg-Handewitt","Handball Sport Verein Hamburg","23:23","8525924e-3957-11ef-9731-b91d0f2d0894"
2012,2013-05-01,"THW Kiel","HBW Balingen-Weilstetten","33:25","90261960-3957-11ef-bd08-7dcbd9d61d2c"
2012,2013-05-25,"HSG Wetzlar","TuS N-Lübbecke","31:28","923ca506-3957-11ef-8ce0-7dcbd9d61d2c"
2012,2012-12-26,"TBV Lemgo Lippe","FRISCH AUF! Göppingen","25:22","8431f99a-3957-11ef-8b15-b91d0f2d0894"
2012,2013-05-17,"TuSEM Essen","HSG Wetzlar","26:36","91b021f6-3957-11ef-a06a-7dcbd9d61d2c"
2012,2013-03-27,"Rhein-Neckar Löwen","TSV Hannover-Burgdorf","39:28","8b6e6abf-3957-11ef-b910-4fa817cd91bb"
2012,2013-05-17,"TV 1893 Neuhausen","SG Flensburg-Handewitt","26:37","91d02849-3957-11ef-99c5-7dcbd9d61d2c"
2012,2013-03-27,"TBV Lemgo Lippe","SG Flensburg-Handewitt","27:22","8b8d4c59-3957-11ef-9275-4fa817cd91bb"
2012,2013-05-11,"SG Flensburg-Handewitt","VfL Gummersbach","25:20","90d2a66c-3957-11ef-a69c-7dcbd9d61d2c"
2012,2013-04-26,"TuSEM Essen","TV Großwallstadt","22:27","908a507d-3957-11ef-88b4-7dcbd9d61d2c"
2012,2012-09-05,"HSG Wetzlar","TV Großwallstadt","26:25","7246d3f8-3957-11ef-bb82-2b14b522d449"
2012,2013-05-18,"VfL Gummersbach","TBV Lemgo Lippe","25:25","918f9962-3957-11ef-892c-7dcbd9d61d2c"
2012,2012-09-01,"MT Melsungen","Rhein-Neckar Löwen","23:26","71b15454-3957-11ef-950e-2b14b522d449"
2012,2013-06-05,"THW Kiel","HSG Wetzlar","37:31","92811bb7-3957-11ef-ac41-7dcbd9d61d2c"
2012,2012-12-01,"MT Melsungen","TuS N-Lübbecke","32:28","7e932ab1-3957-11ef-a842-4fa817cd91bb"
2012,2012-11-11,"Füchse Berlin","TBV Lemgo Lippe","21:19","7c75b38b-3957-11ef-bdc0-4fa817cd91bb"
2012,2013-03-02,"Rhein-Neckar Löwen","Handball Sport Verein Hamburg","28:34","89841684-3957-11ef-9d0b-4fa817cd91bb"
2012,2012-09-05,"VfL Gummersbach","TuSEM Essen","29:27","7218e3b6-3957-11ef-83cc-2b14b522d449"
2012,2012-10-02,"VfL Gummersbach","Handball Sport Verein Hamburg","31:35","775c62d5-3957-11ef-ba57-7dcbd9d61d2c"
2012,2013-03-31,"TuSEM Essen","TuS N-Lübbecke","30:35","8c371d4f-3957-11ef-a237-4fa817cd91bb"
2012,2013-03-30,"TSV Hannover-Burgdorf","TBV Lemgo Lippe","28:28","8c29361c-3957-11ef-9e00-4fa817cd91bb"
2012,2013-05-25,"SG Flensburg-Handewitt","GWD Minden","30:19","91ef2afc-3957-11ef-bd5c-7dcbd9d61d2c"
2012,2013-06-08,"TV Großwallstadt","THW Kiel","29:32","9679157c-3957-11ef-a820-d7770e11ef04"
2012,2013-04-28,"VfL Gummersbach","TSV Hannover-Burgdorf","29:30","907a8cc3-3957-11ef-b745-7dcbd9d61d2c"
2012,2012-12-26,"TV Großwallstadt","Handball Sport Verein Hamburg","30:31","844bf1b5-3957-11ef-bd6a-b91d0f2d0894"
2012,2013-06-08,"VfL Gummersbach","TV 1893 Neuhausen","26:28","96a58d60-3957-11ef-8393-d7770e11ef04"
2012,2012-10-13,"HBW Balingen-Weilstetten","TuSEM Essen","29:23","7805854f-3957-11ef-b5af-7dcbd9d61d2c"
2012,2012-10-12,"HSG Wetzlar","TSV Hannover-Burgdorf","27:31","7818d2aa-3957-11ef-8a94-7dcbd9d61d2c"
2012,2013-06-08,"HSG Wetzlar","GWD Minden","32:28","96871904-3957-11ef-871e-d7770e11ef04"
2012,2012-11-21,"Füchse Berlin","HSG Wetzlar","27:28","7d9f68f5-3957-11ef-816a-4fa817cd91bb"
2012,2012-09-15,"TSV Hannover-Burgdorf","Handball Sport Verein Hamburg","26:30","7652bc35-3957-11ef-8794-7dcbd9d61d2c"
2012,2013-06-01,"TuS N-Lübbecke","TV Großwallstadt","28:33","92b488bf-3957-11ef-85ab-7dcbd9d61d2c"
2012,2013-05-21,"Handball Sport Verein Hamburg","Füchse Berlin","28:25","91e056c9-3957-11ef-9e3d-7dcbd9d61d2c"
2012,2013-03-30,"THW Kiel","Handball Sport Verein Hamburg","30:27","8bdb7ac3-3957-11ef-a4b2-4fa817cd91bb"
2012,2012-12-26,"VfL Gummersbach","GWD Minden","25:25","845ca5f5-3957-11ef-9334-b91d0f2d0894"
2011,2011-09-11,"Füchse Berlin","Handball Sport Verein Hamburg","26:25","4a6cc0b4-3957-11ef-8d3d-8717a47c539f"
2012,2013-03-03,"SC Magdeburg","THW Kiel","23:32","89a08030-3957-11ef-a1f9-4fa817cd91bb"
2012,2013-05-10,"HBW Balingen-Weilstetten","TuS N-Lübbecke","33:24","91408dc5-3957-11ef-8beb-7dcbd9d61d2c"
2012,2012-12-19,"FRISCH AUF! Göppingen","SC Magdeburg","28:26","8307b594-3957-11ef-ab12-b91d0f2d0894"
2012,2012-10-06,"TSV Hannover-Burgdorf","TV Großwallstadt","31:27","776d4884-3957-11ef-aeb7-7dcbd9d61d2c"
2012,2012-11-14,"TuS N-Lübbecke","Handball Sport Verein Hamburg","32:33","90683700-3957-11ef-9f1f-7dcbd9d61d2c"
2012,2012-10-20,"FRISCH AUF! Göppingen","TuS N-Lübbecke","29:22","785eb8f7-3957-11ef-8d9a-7dcbd9d61d2c"
2010,2010-09-01,"Handball Sport Verein Hamburg","ASV Hamm-Westfalen","36:21","0ccec8b8-395a-11ef-977b-c1485060b393"
